term,Drama,Comedy,Thriller,Action,Adventure,Horror,Romance,Family,Crime,Science Fiction,Fantasy,Animation,Mystery,History,Music,TV Movie,War,Documentary,Western
harmoni,nan,0.1939509029216748,nan,0.16845253623152964,0.19235841412047056,nan,0.1297443910877848,0.1789859009061826,nan,0.2117408803644159,0.20055579214847463,0.1970969582508161,nan,nan,0.1970969582508161,nan,nan,nan,nan
feud,0.22110963581533594,0.18258263521466866,0.1653258826166194,0.25954905021947355,0.2586265715447336,nan,0.2898421626731766,0.2876954770317576,0.2782838876259633,nan,0.1712408550136165,0.1712408550136165,0.2782838876259633,nan,0.1712408550136165,0.2405325737177224,nan,nan,nan
doom,0.1833858594970082,0.1692226714811124,0.1740219684953589,0.2383324809913613,0.25784227299196605,0.2264848952717081,0.23433634553220473,0.1833858594970082,0.2809887042949617,0.21578451036871754,0.22093058976721786,0.22142253139893453,0.2264848952717081,nan,0.2137618808999061,0.1833858594970082,nan,nan,nan
certain,0.22088721579315063,0.20191364398141282,0.23047555975018988,0.2381970011098729,0.22655732541116366,0.3100443780705212,0.25839849854403035,0.3347669820575939,0.3334210640457898,0.22235891730312451,0.19869520618043657,0.1656302868529527,0.3100443780705212,0.1958080491653714,0.1656302868529527,nan,nan,nan,nan
tribe,0.24046162141910637,0.20945094694906044,nan,0.3039133812103204,0.22758962351777262,0.1963211222925862,0.2762468612116178,0.2803663915966188,nan,0.39278737143860853,0.31080150016714164,0.22553262902954416,nan,0.1947938643949184,0.21386907578268025,nan,0.22964219521049556,nan,0.26369138310813983
clash,0.21399290830366363,0.22828685037375077,0.24580706260034643,0.2295662045583583,0.1560195431108225,nan,0.27896139683788673,0.2048413703169589,0.1888271994859251,0.16742349858471578,0.19507740361561107,0.1560195431108225,nan,0.3404340554172137,0.17986547730028124,nan,nan,nan,nan
compani,0.25686393055555334,0.26981083013589313,0.2549247798484228,0.3359042524312801,0.30680921388623245,0.26137553194847674,0.24455690595512503,nan,0.2677307093857253,0.2444479552616131,0.24212032806888314,nan,0.24365235136547325,0.2469377846104909,0.2329824212847768,0.24679823587610028,0.2550212531004884,nan,nan
coder,0.3113211712585534,nan,nan,nan,nan,nan,nan,nan,nan,0.2509090882002285,nan,nan,nan,nan,nan,nan,nan,nan,nan
ceo,nan,0.2495765921240983,0.3870757923030755,0.246049914018483,0.246049914018483,0.2460258916747711,nan,0.246049914018483,nan,0.24575717935860564,nan,nan,0.2762272078651633,nan,nan,0.1952503363073313,nan,nan,nan
interact,0.1968278257099896,0.2400807742065061,0.24814782622680726,0.24271496596390657,0.24565156053097142,0.2117911314830303,0.21178267846450954,0.29368851155065784,nan,0.2026222824137989,0.2267375312190295,0.3477329343293456,nan,0.2419506371211818,nan,nan,nan,nan,nan
largest,0.2464409697431973,0.1836290610166939,0.26908147323794984,0.21483863801805414,nan,0.3244785197121929,nan,nan,0.1836290610166939,0.23343880738221867,nan,nan,nan,0.3400561234987099,0.2225689431989753,0.2553873888069677,nan,nan,nan
artifici,nan,nan,0.2987342601034686,0.2564186721777552,0.27146470569839654,0.2816407919399755,0.315996653094146,nan,0.3619455152495133,0.300815412506946,nan,nan,0.33197915765192304,nan,nan,0.2422759466403646,nan,nan,nan
fascin,0.22573267476458236,nan,0.2636357799670578,nan,0.1953197154358906,0.3663557886421321,0.21195883537501103,0.2052679528215058,0.2960288560460638,0.27665571653532595,0.24935989137595757,0.2052679528215058,0.2206851841359546,nan,nan,nan,0.1853395230234135,nan,nan
retreat,0.2475523819042616,0.2326665043057498,0.2564565624480226,0.19897424174435185,nan,0.2526106210925442,0.285943018774331,0.2014266526305127,nan,0.24359658754323013,0.24576127249303303,nan,0.2039472094513562,nan,nan,0.2014266526305127,nan,nan,nan
internet,0.22924512845990366,0.25322139351371736,0.22915195621166343,nan,nan,0.21343874688715125,0.26107632765801747,0.2312969769237917,0.28465913622295413,0.21909702719701546,nan,nan,nan,nan,nan,nan,nan,nan,nan
particip,0.29741113897348126,0.28654537105922295,0.2652142340261233,0.3351346328361579,0.2633241574633043,nan,0.21566112787270614,0.2633241574633043,0.33097909138882314,0.21378909935326798,nan,nan,0.2627690818365174,nan,0.2323249590420099,nan,nan,nan,nan
vicaria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sudden,0.25761451268208524,0.3522055040738458,0.26703467295583555,0.2674523775135112,0.26074576931559557,nan,0.24457941730257135,0.29137599619151083,0.2486389677618608,0.2389407325037588,nan,0.332077533439075,0.2653709636286564,0.2812782860562167,nan,0.3999720457197421,nan,nan,nan
diseas,0.24288768980522757,nan,0.2508633294496476,0.2423348478575683,0.2534897626900382,0.2204237968366701,0.2280572784191628,0.1975011195694715,nan,0.2598336582880861,0.2205148465871785,nan,0.23047748861061554,nan,nan,0.1975011195694715,nan,nan,nan
cure,0.24169964841849617,0.23483765343402424,0.23428942716796286,0.2161215975995156,0.2649748708036082,0.25962416593427834,0.22222891365749964,0.26462715674999854,nan,0.2285424582229454,0.24204607577963594,0.2623461693116317,0.20707155808347236,nan,nan,nan,nan,nan,nan
brilliant,0.24897828221302035,0.24583202000054943,0.22620788502625852,0.1963125645713943,0.22618695155239263,0.21034552565751052,0.250126004035324,0.25893545190176537,0.19308457436872864,0.2685488250276913,0.2791451008140354,nan,0.2031031892717482,0.2245466031341422,0.24959226186840955,nan,0.20476273896448935,nan,nan
brutal,0.25507271024224387,0.25274532609794903,0.2389369938221695,0.26090969186823937,0.19731722470687169,0.2394866395676048,nan,nan,0.2584311988972328,0.20924369724383807,0.20024820007594235,nan,0.2902903183801301,0.2275219868472727,nan,0.2666141689934886,nan,nan,0.2440894929194915
believ,0.24530950566890444,0.26336021939712145,0.24059827531809297,0.256117475513064,0.2566922800010174,0.253926200488948,0.2582854216644371,0.2386638092266569,0.25118449743371757,0.26025072507061153,0.25207072730167945,0.23427634119069865,0.24889050048937658,nan,nan,0.2106927920345573,nan,nan,nan
embark,0.23524645367926436,0.23604087191772322,0.22423406754577688,0.2156394090481131,0.2657682520778872,0.2150607119734886,0.247847224544638,0.237562543456135,nan,0.2253918091058062,0.24880639119261685,0.2346582420439216,nan,0.2658507529283876,0.2368295607324814,0.2088471015158515,0.2658507529283876,nan,nan
bring,0.2532157664900398,0.23653352998908442,0.2421834472009468,0.2268318022730905,0.2357578863312506,0.21691170779392438,0.2728620728311533,0.20669128963411684,0.2541507714332091,0.22787504250322127,0.2265291576131139,0.2127930534663226,0.23441297080298917,nan,0.22272715542145935,nan,nan,nan,0.22298704808190997
journey,0.25959745535381734,0.2230553381945163,0.22771612005491376,0.22854083159622482,0.24998965481049357,0.19778312007960194,0.22176786959021916,0.22292318023535676,0.2509444718581349,0.2351657748862724,0.22966712580017146,0.229282066021892,0.256546839796231,nan,0.2151199525513935,nan,nan,nan,nan
penitentiari,nan,nan,0.30849526568495506,0.2755240356971683,0.2755240356971683,nan,nan,nan,0.2451493619583684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
pharmaceut,0.3337877719421373,0.249236086069723,0.3721885468885896,0.232480721525943,0.1892311258116132,0.2058735751033137,0.249236086069723,nan,0.3931108918138898,0.2219308647921244,0.16530720043584068,nan,0.3337877719421373,nan,nan,nan,nan,nan,nan
purpos,0.29665584650007787,0.31215787539210627,0.30370848757223257,0.1747534776634719,nan,0.3369760243757968,0.2974756761125189,0.27610762249100523,0.28366678857978206,0.25109149611295517,0.3655279104013811,nan,0.24067368545710188,0.2400621460592513,0.22804411737225694,nan,0.1983749131843452,nan,nan
geniu,0.24174689313332318,0.2490211361948749,0.22281333910904108,0.24342527920842316,0.23361401008041888,0.3887971078683153,0.2077799011919773,0.25885664114232526,0.22015574681954297,0.22452653473357884,0.2518568845394484,0.2442892667096767,0.2193228382285158,0.2188440811764667,0.227393464714132,nan,nan,nan,nan
emot,0.2883522818610351,0.2598870115622084,0.24716237129375307,nan,0.27936590502866043,0.1800071619357634,0.3601390828121084,0.25188935400058055,0.2080109257300781,0.4243030854008552,0.2106189110703064,nan,0.1919914836920214,0.23657104805038864,0.2179299195046082,nan,nan,0.2515804517131271,nan
question,0.2615785253448091,0.2052219114976441,0.2668670883391688,0.3536832422364407,0.2816012546075097,0.2984851126969515,0.22674382591901954,0.290208317420697,nan,0.29190067225919597,0.2825251213819347,nan,0.30624449500010337,nan,nan,nan,nan,nan,nan
art,0.2819811049027267,0.24160756918834356,0.28275803035004465,0.2606744408257727,0.23459842916927237,0.3414002285112694,0.29641867010130063,0.23168957313041003,0.26902487145416143,0.2023081594518278,0.2023081594518278,0.3158579612493584,0.26565426213303894,0.2624037555706644,0.298182366763515,nan,nan,0.2298355599557158,nan
test,0.2955432134127314,0.3386526443382734,0.27339046390687805,0.21597759462455154,0.279027138209397,0.24162587899591662,0.27878815949529534,0.2539845088463325,0.36216891461834216,0.2372925713944475,0.2554798751056615,0.23768334249359596,0.24508372665122682,0.3098888670602799,nan,0.26454633930328436,nan,nan,0.2236048455754712
state,0.2541549232192564,0.2120901712571483,0.22884770031491727,nan,0.2235227368798344,0.2538583179643024,nan,0.2235227368798344,0.22055878916554486,0.2414459721987658,nan,nan,0.2226541950399683,0.2353563828369643,nan,0.2037751223421766,0.210254676013153,0.2230198499200515,nan
control,0.25030022540052466,0.19264997744570977,0.26067020301571764,0.2008297444113474,0.3191125470768807,0.21953015222808683,0.2492942027103266,nan,0.2260587383134705,0.2708132761957202,0.22390077498662442,0.2056657876139268,0.30255283785097603,nan,nan,0.2200136404047265,0.2429528886702644,nan,nan
malic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
web,0.2864472022122156,0.301884554889594,0.269191004566145,0.2869281171472813,0.3359725063311303,0.3972622896529346,nan,nan,0.26422743037711416,0.3554113356767099,0.3359725063311303,nan,0.27240396962882774,0.21846628773211685,nan,nan,0.2209258992565827,nan,nan
entangl,0.2627945818645955,0.28462061319798426,0.2590346917137877,0.3004308123140733,0.2861777708320061,0.3091040853695243,0.2157749975873333,nan,0.27348429076653685,0.2958998301215814,nan,nan,0.23575790757670237,nan,0.2014377569834852,nan,nan,nan,nan
defend,0.25485346112254753,0.25206461784268264,0.2543769440569353,0.24987659787402672,0.23115435084455563,0.23377500127262965,nan,0.21856031002187412,0.2487956039592514,0.22409956278353932,0.2689678850583045,0.18054476660948696,nan,0.21927644129138246,nan,0.2389426198735509,0.2449069402269534,nan,nan
boss,0.23746186756064538,0.2844638221551453,0.2527894052532313,0.28009492183969964,0.2901167239147983,0.2093362542585143,0.2911424584436574,0.292019862569548,0.263275506164184,nan,0.254527039840782,0.25738174782290646,0.2251175524122731,0.23003060051400215,nan,0.2331686219289233,nan,nan,0.2518502673794828
unexpect,0.24504591608380685,nan,0.23853525101390427,0.24156203667816933,0.2458908483100729,0.22408340738268417,0.25063370767392523,0.2261258785913102,0.2630536498581849,0.20430278251489453,nan,nan,0.22783162126456535,nan,0.2198740189711094,nan,nan,nan,nan
fall,0.22145259676710308,0.23691711229112483,0.21654718202543344,0.20655323048062152,0.2443199296827554,0.2356845483876826,0.22846142733013966,0.22876251817955023,0.2254464099842046,0.19016323914565947,0.22685436607861453,0.2120996390518296,0.2245027657123203,nan,0.20971719119888832,0.23971532654468997,0.20380352421841247,nan,nan
wife,0.23865432317562585,0.22104388212141798,0.23454268135971398,0.22724460260774748,0.221301418803425,0.21347986082310727,0.22417371635155353,0.1862887751367733,0.228117909324573,0.21867624574403333,0.2579818458423581,0.1862887751367733,0.23834349706314312,nan,nan,0.25843275031103746,0.224735247888813,nan,0.2052505942444416
soon,0.22762374734349,0.2065181674028647,0.2104956001224281,0.182891569428811,0.19864263474484678,0.18458435144074933,0.2047567426581977,0.2065181674028647,0.2202208437228654,0.20849368150182696,0.20120238554237463,0.1511716084479376,0.20628474626196058,0.2174967324586054,0.191597109386,0.2110832469852952,nan,nan,0.191597109386
woman,0.21904513723851848,0.2249322145982255,0.2286312399899792,0.21126297849339432,0.26555781321954,0.236261765435445,0.22679691691205808,0.2166481112168926,0.22886689937237675,0.23423738480070835,0.2194436457279405,0.2061554903276162,0.24415939963320266,0.18387895407051766,nan,0.23011992766969697,nan,nan,0.2319241794394636
askew,nan,nan,0.3914899218582447,nan,nan,0.3914899218582447,nan,nan,0.3914899218582447,nan,nan,nan,0.3914899218582447,nan,nan,nan,nan,nan,nan
heat,0.23139994908086095,0.2496326043686843,0.28871541241699333,nan,0.2496326043686843,0.3114448710880326,0.3641875252508889,0.2496326043686843,0.2846739842954676,nan,nan,nan,0.25662462335496744,nan,nan,nan,nan,nan,nan
farmhous,0.25137043771020834,0.24750546687606775,0.28816983978319205,nan,nan,0.2971605427658939,nan,0.2911181552233023,0.2978936364401056,nan,0.2296365880841798,nan,0.279635235884891,nan,nan,nan,nan,nan,nan
pawn,0.2018723898261837,0.27429298845480815,0.21918193814639256,0.20141919893130703,0.2549484964083049,0.30437826665649137,0.2035348545897308,nan,0.24486993480136665,0.3176669105587987,0.2109029671092013,nan,0.3034582597633457,nan,nan,nan,nan,nan,nan
menac,0.3153194556979524,0.2563520880547076,0.2903268812485731,0.23245389106934536,0.2377089911935971,0.23615403269413587,nan,0.21144497649392852,0.29378795267379715,nan,0.2474374121469323,0.2204963226096251,0.31541155525837555,nan,nan,0.1556687483638362,nan,nan,nan
refug,0.31085630060944475,0.2767481675783294,0.25737291049975547,0.24113139710185014,0.226806925031102,0.2659856941709667,nan,nan,0.2598789134529111,0.22327371717695804,0.322243408414161,0.226806925031102,0.2558159901985953,0.2130910330889461,nan,nan,0.1912647108712914,nan,nan
let,0.20303460549959734,0.23116180569271583,0.22990693144316623,0.2258793355683933,0.2258793355683933,0.2517208210756289,0.23800489840885505,0.212068774640534,0.23676416637274156,0.25762001315293775,0.253048204409255,nan,0.24134657834351225,nan,nan,0.2157860540519822,nan,nan,0.241451514480532
robberi,0.2466157417816711,0.2310502992774929,0.2681210293840802,0.27672384763487196,0.3001252338033837,0.23759913582198539,0.235811948698196,0.27173223252821604,0.27836565771488564,0.2207786453094904,0.3059575307886524,nan,0.2755028068307219,nan,nan,0.2612461857208127,nan,nan,nan
shop,0.2737512192190147,0.25485182346492613,0.23672080613688978,0.2633505448362624,0.2140694978145143,0.2420642071580857,0.262024670595317,nan,0.2287464465972675,0.23704991578724455,nan,0.2216118819202399,0.2529761442306174,nan,0.2091856955839479,nan,nan,nan,nan
remot,0.294667801496043,0.24729437308460328,0.24551272293183496,nan,0.1895922038222019,0.25589094357334663,0.2460480925274779,nan,0.2194612101760525,0.2422487384547558,0.30984661973824773,nan,0.24534469563334188,nan,nan,nan,0.2460480925274779,nan,0.2460480925274779
adren,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,nan,nan,nan
monolith,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,nan,nan,nan
weyland,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,0.2418073416629957,nan,nan,nan,nan,nan,nan,nan,nan,nan
enclos,nan,nan,0.32595251874410824,nan,nan,nan,nan,nan,nan,0.2315055186405143,nan,nan,nan,nan,nan,nan,nan,nan,nan
2020,nan,nan,0.2185267565567939,0.1758345382007624,nan,nan,nan,nan,nan,0.19718064737877816,nan,nan,nan,nan,nan,nan,nan,nan,nan
overcrowd,nan,nan,0.2641262181634076,nan,nan,0.3378586132628796,nan,nan,nan,0.2138944358620781,nan,nan,nan,nan,nan,nan,nan,nan,nan
penal,0.4364622391888966,nan,0.2398846512493038,nan,0.2226183335071829,nan,nan,nan,0.4364622391888966,0.2182563846846305,nan,nan,0.4364622391888966,nan,nan,nan,nan,nan,nan
arena,0.1563282618961722,nan,0.17229849924716228,nan,0.15511171573141824,nan,nan,nan,nan,0.17429737763620884,nan,nan,nan,0.1626425881157558,nan,nan,0.1539954579326077,0.2993318045164304,nan
spectacular,0.2986187128726678,0.3462478227151231,0.19083506623606739,0.20921381675710382,0.19570262406917116,nan,nan,0.1758594882043246,nan,0.2389765759393358,0.24403777580236707,nan,0.2162158157007348,nan,nan,nan,nan,nan,nan
audienc,0.3258621358059381,0.24001643034426734,0.19084565585444602,nan,nan,nan,0.199173417932865,0.2966653732980132,0.311897462857665,0.1808830050608347,0.3297842502942321,nan,0.3297842502942321,nan,0.20988367821202875,nan,nan,nan,nan
alien,0.22517378392341467,0.2554749891887325,0.26787648506903877,0.283344236767734,0.24613989189127977,0.2713479259088129,0.28203939634113623,0.2531976745771048,nan,0.25428342979206475,0.2430067763065223,0.17785999968176008,0.20597839043430968,nan,nan,0.22020742654851594,nan,nan,nan
collabor,0.2703905309070761,nan,0.2507829106710225,nan,0.2555850421042729,0.2507829106710225,0.2399942558120246,nan,nan,0.2555850421042729,nan,nan,nan,nan,0.2399942558120246,nan,nan,0.3282487436567061,nan
ingenu,0.271217514862354,nan,0.271217514862354,nan,0.23313000261985065,nan,nan,0.21152092789882665,nan,0.23280311227126416,0.2060283978494567,nan,nan,0.2912490236770813,nan,nan,nan,nan,nan
immens,0.19300436718586633,nan,0.20210423495868265,0.181269127721086,0.20789027751537537,nan,0.1744622622188628,nan,0.1663313807601536,0.236440689998075,0.1436804041182867,nan,0.1663313807601536,nan,0.2284613999362114,nan,nan,nan,nan
extinct,0.23754316904631065,0.1935748582686539,0.26541530600943813,0.2077008861810188,0.24349732503137378,0.2649447126933549,nan,0.23341931349239908,0.1859329730022454,0.2765817015517046,0.298262372542013,0.2641444989766911,nan,nan,nan,nan,nan,nan,nan
unpreced,0.19966306975913115,0.1764086597360704,0.19762054906617504,0.2426386637728685,0.22752676710380426,0.1823612896178185,nan,0.1764086597360704,nan,0.2327703137707068,nan,nan,nan,0.23417981543180483,0.1822426918018288,nan,nan,nan,nan
brave,0.2877209491130371,0.2852463521564538,0.1954007098853361,0.1773931407720963,0.22961193700565818,0.2479591895094646,0.34400462405975196,0.23503579654522092,0.2977029085465228,0.20461901854288944,0.28221404373023806,0.27486177781312227,nan,0.2718203633738982,nan,nan,nan,nan,nan
knew,0.20998222672886638,nan,0.23284682328007944,nan,0.2058117067964334,0.2799927682795841,0.20457295105828732,0.20908365222813668,0.22434529516931692,0.2159230357472972,0.2099102464303691,nan,0.2349014824622147,0.2325076631552854,nan,0.23370457280875007,nan,0.2647901368081096,nan
brink,0.2507515359044722,0.23765534912178726,0.23335052357889352,0.24133277772853734,0.2181537908805752,0.2574151132111604,0.29344869773219034,nan,0.1928626447259177,0.222176608180887,0.1933499667639681,0.2351715770120687,0.1850731790965442,nan,nan,nan,nan,nan,nan
advanc,0.24089840157152984,0.2338874755814302,0.21178587720756226,0.22005338887974424,0.2186480088528856,0.1883075430049412,0.2522633214490004,0.2785423228860345,0.22359835186109722,0.21541123900870787,nan,nan,0.2377216882088869,0.2488156983134887,nan,nan,0.2396633444527992,nan,nan
tailor,nan,nan,0.418615431178915,nan,nan,nan,0.2158672982998633,nan,nan,nan,nan,nan,nan,nan,0.2925554131899713,nan,nan,nan,nan
savil,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
afford,0.2885857323988746,0.1901615651427785,0.194888940338361,0.206753093524193,0.206753093524193,nan,nan,nan,nan,0.24173733636861777,nan,nan,0.2306484680083543,nan,nan,nan,nan,nan,nan
cloth,0.1867073114502651,0.1736023141019545,0.22018966345345276,nan,nan,0.2039472298119565,0.20947834724050673,nan,0.236432097094949,nan,nan,nan,nan,nan,0.1369825258055812,nan,nan,nan,nan
craft,nan,0.209183967360772,0.31046967499431394,0.1672451115776305,0.18821453946920125,nan,nan,nan,nan,0.2679957040569739,nan,0.209183967360772,0.36179043120117593,nan,0.2950569416534654,nan,nan,nan,nan
rough,0.20943928168004156,0.23952884856444223,0.19451069847889865,0.2246239895850363,nan,nan,0.3158202942250656,nan,0.20276841063227924,0.2246239895850363,nan,nan,nan,nan,nan,nan,nan,nan,0.248092037918795
suit,0.21527646119950417,0.2591716039273185,0.34113742241830197,0.2391406036189179,0.2478829085134377,nan,0.25423196768671796,0.21643342070411628,0.20112327322670212,0.23611761724516014,nan,nan,0.20670762988287034,nan,0.2093234774456723,nan,nan,nan,nan
shop,0.2737512192190147,0.25485182346492613,0.23672080613688978,0.2633505448362624,0.2140694978145143,0.2420642071580857,0.262024670595317,nan,0.2287464465972675,0.23704991578724455,nan,0.2216118819202399,0.2529761442306174,nan,0.2091856955839479,nan,nan,nan,nan
viciou,0.19905927945858382,0.2426284407430223,0.25370846512517264,0.23638120019617342,nan,0.28119410437274284,nan,0.24504018166617197,0.21050512645672975,0.220147920898574,0.220147920898574,nan,0.20183810193492413,nan,nan,nan,nan,nan,nan
chicago,0.2769465940301958,0.2786996316223935,0.26220738383638015,0.2684730741751953,nan,0.2671451936795511,0.2615547001907914,0.2608789451116282,0.301546420603522,0.2466255462789251,nan,0.3317592276615281,0.26498964571122924,0.2147316628781642,0.24917033346505485,nan,nan,nan,nan
briberi,nan,nan,nan,0.3025227906327663,nan,nan,nan,nan,0.3025227906327663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
pearson,nan,nan,nan,0.3025227906327663,nan,nan,nan,nan,0.3025227906327663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
domain,nan,nan,0.263126649831505,0.2804897379075831,nan,nan,nan,nan,0.2804897379075831,0.1456843052018184,0.1456843052018184,nan,nan,nan,nan,nan,nan,nan,nan
expat,nan,0.27357123688731,nan,0.2804897379075831,0.27357123688731,nan,nan,nan,0.2804897379075831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
marijuana,0.2012141304333277,0.2646348992903949,0.3218731731435342,0.2584566851823999,nan,nan,nan,nan,0.2584566851823999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
profit,0.20484866139394653,0.28189482547962,nan,0.2326796659411114,nan,nan,0.2519336146057907,0.23763472855752665,0.2470334732562452,0.20273074110640052,nan,0.3217359187852781,nan,0.2179434612489454,0.2179434612489454,nan,0.3015257685398709,nan,0.2560047230060961
built,0.24130361705244105,0.2070639496712766,0.2334892548580662,0.20805082053126825,0.3175723415264407,0.2926032898774217,0.2482107461937249,nan,0.2152995362539245,0.23503631450855772,nan,nan,0.2543155433133402,0.1925665182259641,nan,nan,nan,nan,nan
trigger,0.254040707461254,0.2784507133518443,0.23400974473802477,0.2268802149182322,0.21641071616234667,0.1747756439731934,0.2548122384256196,nan,0.25264594219407177,0.1960299499482595,0.1661174248836179,nan,0.21218702920776433,0.2310630353181853,nan,nan,0.2354604902405963,nan,nan
blackmail,0.2658556890071568,0.29735958616833963,0.2397927888845657,0.1967635145476839,0.2345272251391659,nan,0.2723614826371674,nan,0.2573224707064498,nan,nan,nan,0.2387589699378423,nan,nan,nan,nan,nan,nan
word,0.2828309928688841,0.2605900111120711,0.2803951395559999,0.2042678986549816,0.2204696861165906,nan,0.23971840174623055,0.1915316543630804,0.24316968388073643,0.2561431102633628,0.25086100147431845,nan,0.2715859215777489,nan,nan,nan,nan,nan,nan
quieter,nan,nan,nan,nan,0.3239800310383859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
krono,nan,nan,nan,nan,0.3101773693010636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
weaken,nan,nan,nan,nan,0.3101773693010636,nan,nan,nan,nan,nan,nan,nan,nan,0.1714267604255902,nan,nan,nan,nan,nan
perseu,nan,nan,nan,0.6511451690486388,0.2844426496768398,nan,0.2685010744059509,nan,nan,nan,0.4598231217272949,nan,nan,nan,nan,nan,nan,nan,nan
fisherman,0.2608664361277104,0.27180489339218283,0.259408427884942,0.3663338158714216,0.27664699561589373,0.2128397944373284,0.3849310905898744,0.2191286825302763,nan,nan,0.2191286825302763,nan,0.22923005061550905,nan,nan,nan,0.3849310905898744,nan,nan
feroci,0.2096868374996338,0.25008071643530694,0.18471725485781876,nan,0.26735987358349933,0.2328116257887849,0.31234306628290265,0.2621797341205354,0.1740036881229997,0.2444995525634399,0.2621797341205354,nan,0.1458457071190682,nan,nan,nan,0.2053315752897996,nan,nan
titan,nan,0.39057635219171505,0.4358797498191305,0.3710504183962536,0.3353368664479081,0.38951268734991706,0.27933397749700095,0.2835390998274688,nan,0.35258333410474463,0.3464228850769548,0.40130541337611797,nan,0.3150149394260222,nan,0.395365489909919,nan,nan,nan
lack,0.2356063524092979,0.2202823485388834,0.19595455681200874,0.22647028999342678,0.22018847590146368,0.179857120228446,0.21704847340656036,0.20023259229624535,0.20533091898786723,0.1751330263575572,0.2316542152712743,nan,0.24831361412711334,nan,nan,0.2217866252894683,nan,nan,nan
devot,0.25780816408030804,0.2624931138963654,0.23297528367826853,0.2809701274869043,0.2220006537736601,0.214160772377435,0.22209380192713785,0.1862163848339668,0.2561400615492835,nan,0.1862163848339668,nan,0.20057804495014195,0.2260424616639071,0.3126748828613961,0.2068307353744802,nan,nan,nan
imprison,0.23336567379418469,0.2632126432245038,0.2383402937537589,0.3012670351320698,0.2201291417025802,0.21908133115493295,0.2010777774288117,0.1998289460959693,0.21889897877416253,0.21126260715827475,nan,nan,0.28695460718536914,0.2085241207285624,nan,0.27892092888068565,nan,nan,nan
break,0.24053348019252271,0.24079818313788287,0.24331084990113017,0.2724577215570016,0.2633715697783704,0.25370272152335155,0.24060260632721664,0.25184037015977057,0.23091442505003523,0.2197604175064307,0.26256963347405704,0.1977102448251256,0.286181116285739,0.2682751504356809,0.2274214408953097,0.21658804054067105,0.3031048529262674,nan,nan
mueller,nan,nan,0.2504874130495673,nan,nan,nan,nan,nan,0.2504874130495673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
protocol,nan,nan,0.23599686887700125,nan,nan,nan,nan,nan,0.22908262057467185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
swat,nan,nan,0.1992819364323889,nan,0.2432383630533273,nan,nan,nan,0.21393407863936834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gunmen,0.3137756427816091,0.4257613315445926,0.34783037225600416,0.3538930621613242,0.3538930621613242,nan,nan,nan,0.35573277245917484,nan,nan,nan,0.3137756427816091,nan,nan,nan,nan,nan,nan
monitor,0.22131745823465926,0.20748308512026054,0.27067108346380736,nan,0.2244713170840185,nan,nan,nan,0.20755315680120115,0.2244713170840185,nan,nan,nan,nan,nan,nan,nan,nan,nan
wire,0.29642607035266194,0.2080872682245626,0.23425283303652616,0.1835522448345756,nan,nan,nan,0.2080872682245626,0.21618652522273005,nan,nan,nan,nan,0.3502868593187334,nan,nan,nan,nan,nan
directli,nan,0.2160758137770363,0.24039199099419395,nan,0.2073266613815718,0.25746490321443233,0.2509238391759064,0.2160758137770363,0.20590159866397373,0.3261260892230554,0.1637294835872372,0.2160758137770363,0.3261260892230554,nan,nan,nan,nan,nan,nan
erupt,0.24937823165741388,nan,0.20075996398116655,0.2940195397143005,0.2456468488919828,nan,nan,nan,0.2609283730918951,0.2727893243323371,nan,nan,nan,nan,nan,nan,0.23442539327192122,nan,nan
smuggl,0.24659161247937603,0.21294804601403794,0.2353986365730863,0.22597708279008497,0.2153547253728626,nan,0.2206828688152375,0.2358145440300216,0.22736126965948106,nan,nan,nan,0.2454290071068375,nan,0.2358145440300216,nan,0.2511979778631772,nan,nan
friend,0.21037419185892142,0.19947664533247064,0.2232169025681635,0.2582409887572794,0.21081745077177652,0.28691602810808936,0.21452151296877087,0.19121699461688482,0.19374014811086754,0.19469663762429334,0.1891783034654481,0.18405093157752014,0.22365819813870078,0.1753572382570977,0.2296509701582408,0.19321173401836642,nan,nan,0.151806105217508
